No_of_Packet,Price_per_Packet,IDNo,Brand,Days_between_Purchase,Age,SEC,Income,Household_Sz,Price_Conscious,Education,Loyalty
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,14,4,4,2,3,1,3,1
1,3,6198,8,1,4,4,2,3,1,3,1
2,2,6198,9,5,4,4,2,3,1,3,2
1,3,6198,8,12,4,4,2,3,1,3,2
1,3,6198,8,2,4,4,2,3,1,3,1
1,3,6198,8,20,4,4,2,3,1,3,1
1,3,6198,8,8,4,4,2,3,1,3,1
1,2,6198,8,8,4,4,2,3,1,3,1
1,2,6198,8,4,4,4,2,3,1,3,1
2,3,6198,8,11,4,4,2,3,1,3,1
1,3,6198,8,2,4,4,2,3,1,3,1
1,3,6198,8,15,4,4,2,3,1,3,1
1,3,6198,8,3,4,4,2,3,1,3,1
1,3,6198,8,11,4,4,2,3,1,3,1
1,3,6198,8,6,4,4,2,3,1,3,1
1,3,6198,8,6,4,4,2,3,1,3,1
1,3,6198,8,16,4,4,2,3,1,3,1
1,3,6198,8,5,4,4,2,3,1,3,1
1,3,6198,8,9,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,6,4,4,2,3,1,3,1
1,3,6198,8,6,4,4,2,3,1,3,1
1,3,6198,8,15,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,13,4,4,2,3,1,3,1
1,3,6198,8,8,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,12,4,4,2,3,1,3,1
1,3,6198,8,9,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,3,4,4,2,3,1,3,1
1,3,6198,8,9,4,4,2,3,1,3,1
1,3,6198,8,37,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,28,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,20,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,1,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,14,4,4,2,3,1,3,1
1,2,6198,8,14,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,6,4,4,2,3,1,3,1
1,3,6198,8,15,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,28,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,13,4,4,2,3,1,3,1
1,2,6198,8,13,4,4,2,3,1,3,1
1,2,6198,8,15,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,4,4,4,2,3,1,3,1
1,3,6198,8,3,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,13,4,4,2,3,1,3,1
1,3,6198,8,11,4,4,2,3,1,3,1
1,3,6198,8,4,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,23,4,4,2,3,1,3,1
1,3,6198,8,15,4,4,2,3,1,3,1
1,3,6198,8,8,4,4,2,3,1,3,1
1,3,6198,8,10,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,3,4,4,2,3,1,3,1
1,2,6198,8,4,4,4,2,3,1,3,1
1,2,6198,8,4,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,3,6198,8,18,4,4,2,3,1,3,1
1,3,6198,8,10,4,4,2,3,1,3,1
1,3,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,7,4,4,2,3,1,3,1
1,2,6198,8,2,4,4,2,3,1,3,1
3,3,6200,5,170,1,5,2,3,3,3,2
1,2,6200,3,21,1,5,2,3,3,3,2
1,2,6200,3,67,1,5,2,3,3,3,1
1,2,6200,3,178,1,5,2,3,3,3,1
1,2,6200,9,253,1,5,2,3,3,3,2
1,2,6200,8,14,1,5,2,3,3,3,2
1,1,6200,3,18,1,5,2,3,3,3,2
1,1,6200,3,76,1,5,2,3,3,3,1
1,2,6200,9,38,1,5,2,3,3,3,2
1,1,6200,2,7,1,5,2,3,3,3,2
2,1,6200,2,23,1,5,2,3,3,3,1
1,1,6200,3,16,1,5,2,3,3,3,2
1,1,6200,3,3,1,5,2,3,3,3,1
1,1,6200,3,9,1,5,2,3,3,3,1
1,2,6200,9,45,1,5,2,3,3,3,2
1,2,6208,2,34,3,4,2,3,1,1,2
1,2,6208,2,14,3,4,2,3,1,1,1
1,2,6208,2,33,3,4,2,3,1,1,1
1,3,6208,7,41,3,4,2,3,1,1,2
1,3,6208,1,32,3,4,2,3,1,1,2
1,2,6208,2,41,3,4,2,3,1,1,2
1,3,6208,6,40,3,4,2,3,1,1,2
1,3,6208,8,40,3,4,2,3,1,1,2
1,3,6208,8,58,3,4,2,3,1,1,1
1,3,6208,8,54,3,4,2,3,1,1,1
1,3,6208,1,17,3,4,2,3,1,1,2
1,3,6208,9,13,3,4,2,3,1,1,2
1,3,6208,9,28,3,4,2,3,1,1,1
1,3,6208,8,21,3,4,2,3,1,1,2
1,3,6208,9,5,3,4,2,3,1,1,2
3,2,6208,2,28,3,4,2,3,1,1,2
1,3,6208,9,22,3,4,2,3,1,1,2
1,3,6208,8,42,3,4,2,3,1,1,2
1,3,6208,5,18,3,4,2,3,1,1,2
1,3,6208,9,44,3,4,2,3,1,1,2
1,3,6208,9,83,3,4,2,3,1,1,1
1,2,6208,6,49,3,4,2,3,1,1,2
1,3,6208,8,18,3,4,2,3,1,1,2
1,3,6208,8,68,3,4,2,3,1,1,1
1,2,6208,9,41,3,4,2,3,1,1,2
1,2,6208,9,79,3,4,2,3,1,1,1
1,2,6208,9,20,3,4,2,3,1,1,1
1,1,6208,4,54,3,4,2,3,1,1,2
1,2,6208,8,16,3,4,2,3,1,1,2
1,1,6210,6,120,5,2,3,1,2,1,2
1,1,6210,6,2,5,2,3,1,2,1,1
2,2,6210,4,1,5,2,3,1,2,1,2
2,2,6210,1,54,5,2,3,1,2,1,2
1,2,6210,9,15,5,2,3,1,2,1,2
1,2,6210,9,42,5,2,3,1,2,1,1
2,2,6210,9,93,5,2,3,1,2,1,1
1,1,6211,9,31,5,3,1,1,2,1,1
1,2,6211,9,11,5,3,1,1,2,1,1
1,2,6211,9,15,5,3,1,1,2,1,1
1,2,6211,9,15,5,3,1,1,2,1,1
1,2,6211,9,12,5,3,1,1,2,1,1
1,2,6211,6,8,5,3,1,1,2,1,2
1,2,6211,9,9,5,3,1,1,2,1,2
1,2,6211,9,15,5,3,1,1,2,1,1
1,3,6211,6,34,5,3,1,1,2,1,2
1,2,6211,9,56,5,3,1,1,2,1,2
1,2,6211,9,4,5,3,1,1,2,1,1
1,3,6211,6,3,5,3,1,1,2,1,2
1,2,6211,9,48,5,3,1,1,2,1,2
1,2,6211,9,2,5,3,1,1,2,1,1
3,2,6211,9,4,5,3,1,1,2,1,1
2,2,6211,9,27,5,3,1,1,2,1,1
1,3,6211,6,9,5,3,1,1,2,1,2
1,2,6211,9,27,5,3,1,1,2,1,2
1,2,6211,9,57,5,3,1,1,2,1,1
1,2,6211,9,13,5,3,1,1,2,1,1
1,2,6211,9,29,5,3,1,1,2,1,1
1,2,6211,9,26,5,3,1,1,2,1,1
1,2,6211,9,22,5,3,1,1,2,1,1
1,2,6211,9,27,5,3,1,1,2,1,1
1,3,6211,6,35,5,3,1,1,2,1,2
1,2,6211,1,31,5,3,1,1,2,1,2
1,3,6211,6,4,5,3,1,1,2,1,2
1,2,6211,9,29,5,3,1,1,2,1,2
1,2,6211,9,27,5,3,1,1,2,1,1
1,3,6211,6,14,5,3,1,1,2,1,2
1,3,6211,9,81,5,3,1,1,2,1,2
1,2,6211,9,54,5,3,1,1,2,1,1
1,2,6211,9,30,5,3,1,1,2,1,1
1,2,6211,9,31,5,3,1,1,2,1,1
1,2,6211,9,113,5,3,1,1,2,1,1
1,2,6211,9,10,5,3,1,1,2,1,1
1,2,6211,9,8,5,3,1,1,2,1,1
1,2,6211,8,53,5,3,1,1,2,1,2
1,2,6211,9,29,5,3,1,1,2,1,2
1,2,6216,9,28,4,3,3,3,1,1,2
1,3,6216,1,28,4,3,3,3,1,1,2
1,2,6216,2,7,4,3,3,3,1,1,2
1,3,6216,9,7,4,3,3,3,1,1,2
1,3,6216,9,7,4,3,3,3,1,1,1
1,3,6216,9,2,4,3,3,3,1,1,1
2,3,6216,1,5,4,3,3,3,1,1,2
2,2,6216,9,7,4,3,3,3,1,1,2
1,2,6216,9,3,4,3,3,3,1,1,1
2,2,6216,6,4,4,3,3,3,1,1,2
2,2,6216,8,8,4,3,3,3,1,1,2
1,2,6216,9,7,4,3,3,3,1,1,2
1,2,6216,9,14,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,1,14,4,3,3,3,1,1,2
1,2,6216,9,3,4,3,3,3,1,1,2
1,2,6216,9,4,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,6,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,8,14,4,3,3,3,1,1,2
1,3,6216,2,5,4,3,3,3,1,1,2
1,3,6216,8,2,4,3,3,3,1,1,2
1,2,6216,9,6,4,3,3,3,1,1,2
1,3,6216,8,1,4,3,3,3,1,1,2
1,2,6216,1,13,4,3,3,3,1,1,2
1,3,6216,6,1,4,3,3,3,1,1,2
2,2,6216,9,3,4,3,3,3,1,1,2
2,2,6216,9,6,4,3,3,3,1,1,1
1,2,6216,9,10,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,3,6216,6,6,4,3,3,3,1,1,2
1,1,6216,9,6,4,3,3,3,1,1,2
1,3,6216,8,6,4,3,3,3,1,1,2
1,2,6216,8,6,4,3,3,3,1,1,1
1,2,6216,8,3,4,3,3,3,1,1,1
2,2,6216,9,10,4,3,3,3,1,1,2
1,3,6216,9,4,4,3,3,3,1,1,1
2,2,6216,1,26,4,3,3,3,1,1,2
1,3,6216,6,5,4,3,3,3,1,1,2
2,2,6216,1,7,4,3,3,3,1,1,2
1,2,6216,1,7,4,3,3,3,1,1,1
1,2,6216,1,2,4,3,3,3,1,1,1
3,2,6216,1,1,4,3,3,3,1,1,1
1,2,6216,9,19,4,3,3,3,1,1,2
1,3,6216,6,3,4,3,3,3,1,1,2
1,3,6216,6,10,4,3,3,3,1,1,1
2,3,6216,6,4,4,3,3,3,1,1,1
2,2,6216,1,4,4,3,3,3,1,1,2
1,3,6216,6,3,4,3,3,3,1,1,2
1,2,6216,9,7,4,3,3,3,1,1,2
1,2,6216,1,7,4,3,3,3,1,1,2
2,2,6216,1,7,4,3,3,3,1,1,1
1,2,6216,9,3,4,3,3,3,1,1,2
2,2,6216,1,4,4,3,3,3,1,1,2
2,2,6216,1,28,4,3,3,3,1,1,1
1,3,6216,8,4,4,3,3,3,1,1,2
1,3,6216,6,10,4,3,3,3,1,1,2
1,3,6216,6,5,4,3,3,3,1,1,1
1,3,6216,6,15,4,3,3,3,1,1,1
1,3,6216,6,9,4,3,3,3,1,1,1
1,3,6216,9,5,4,3,3,3,1,1,2
1,3,6216,6,8,4,3,3,3,1,1,2
1,3,6216,9,5,4,3,3,3,1,1,2
1,3,6216,6,2,4,3,3,3,1,1,2
3,1,6216,6,14,4,3,3,3,1,1,1
1,2,6216,9,3,4,3,3,3,1,1,2
3,1,6216,6,22,4,3,3,3,1,1,2
1,3,6216,6,1,4,3,3,3,1,1,1
1,2,6216,1,14,4,3,3,3,1,1,2
1,3,6216,9,7,4,3,3,3,1,1,2
1,3,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,3,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,3,6216,6,7,4,3,3,3,1,1,2
1,3,6216,9,6,4,3,3,3,1,1,2
1,3,6216,9,1,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,6,4,3,3,3,1,1,1
1,2,6216,6,14,4,3,3,3,1,1,2
1,2,6216,9,4,4,3,3,3,1,1,2
2,3,6216,9,6,4,3,3,3,1,1,1
2,2,6216,6,3,4,3,3,3,1,1,2
1,2,6216,1,3,4,3,3,3,1,1,2
1,2,6216,1,7,4,3,3,3,1,1,1
1,2,6216,6,1,4,3,3,3,1,1,2
1,3,6216,9,6,4,3,3,3,1,1,2
1,2,6216,6,7,4,3,3,3,1,1,2
1,2,6216,6,2,4,3,3,3,1,1,1
2,2,6216,9,4,4,3,3,3,1,1,2
1,3,6216,9,4,4,3,3,3,1,1,1
1,2,6216,1,17,4,3,3,3,1,1,2
1,2,6216,1,6,4,3,3,3,1,1,1
2,2,6216,9,5,4,3,3,3,1,1,2
2,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,3,4,3,3,3,1,1,1
1,2,6216,9,11,4,3,3,3,1,1,1
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,3,4,3,3,3,1,1,1
2,2,6216,1,7,4,3,3,3,1,1,2
2,2,6216,1,8,4,3,3,3,1,1,1
1,2,6216,9,3,4,3,3,3,1,1,2
2,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,14,4,3,3,3,1,1,1
1,2,6216,9,5,4,3,3,3,1,1,1
1,2,6216,1,5,4,3,3,3,1,1,2
2,2,6216,6,12,4,3,3,3,1,1,2
1,3,6216,6,2,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,2
1,2,6216,9,4,4,3,3,3,1,1,1
2,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,8,7,4,3,3,3,1,1,2
1,2,6216,8,7,4,3,3,3,1,1,1
2,2,6216,9,4,4,3,3,3,1,1,2
2,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,6,4,3,3,3,1,1,1
1,3,6216,6,2,4,3,3,3,1,1,2
1,2,6216,9,6,4,3,3,3,1,1,2
1,2,6216,9,7,4,3,3,3,1,1,1
1,2,6216,9,6,4,3,3,3,1,1,1
1,2,6216,6,1,4,3,3,3,1,1,2
3,3,6216,6,11,4,3,3,3,1,1,1
1,2,6216,9,12,4,3,3,3,1,1,2
1,3,6216,6,5,4,3,3,3,1,1,2
2,2,6216,9,7,4,3,3,3,1,1,2
1,2,6216,9,15,4,3,3,3,1,1,1
1,2,6216,9,6,4,3,3,3,1,1,1
1,2,6216,9,7,4,3,3,3,1,1,1
2,2,6216,9,2,4,3,3,3,1,1,1
2,2,6216,9,5,4,3,3,3,1,1,1
2,2,6217,1,8,3,3,3,4,1,3,1
2,2,6217,1,8,3,3,3,4,1,3,1
1,2,6217,6,28,3,3,3,4,1,3,2
1,2,6217,9,14,3,3,3,4,1,3,2
2,2,6217,1,10,3,3,3,4,1,3,2
2,1,6217,9,52,3,3,3,4,1,3,2
2,2,6217,1,16,3,3,3,4,1,3,2
1,3,6217,6,21,3,3,3,4,1,3,2
1,3,6217,8,3,3,3,3,4,1,3,2
2,2,6217,1,4,3,3,3,4,1,3,2
2,2,6217,1,7,3,3,3,4,1,3,1
2,2,6217,9,8,3,3,3,4,1,3,2
1,3,6217,8,9,3,3,3,4,1,3,2
2,2,6217,1,19,3,3,3,4,1,3,2
2,2,6217,1,11,3,3,3,4,1,3,1
2,2,6217,9,8,3,3,3,4,1,3,2
2,2,6217,1,4,3,3,3,4,1,3,2
2,2,6217,1,4,3,3,3,4,1,3,1
2,2,6217,1,63,3,3,3,4,1,3,1
2,2,6217,9,13,3,3,3,4,1,3,2
2,2,6217,1,12,3,3,3,4,1,3,2
2,2,6217,1,4,3,3,3,4,1,3,1
2,2,6217,1,16,3,3,3,4,1,3,1
1,3,6217,6,9,3,3,3,4,1,3,2
2,2,6217,9,5,3,3,3,4,1,3,2
3,2,6217,1,29,3,3,3,4,1,3,2
1,3,6217,6,55,3,3,3,4,1,3,2
1,2,6217,1,5,3,3,3,4,1,3,2
2,2,6217,1,3,3,3,3,4,1,3,1
2,2,6217,1,36,3,3,3,4,1,3,1
1,3,6217,6,2,3,3,3,4,1,3,2
3,2,6217,1,56,3,3,3,4,1,3,2
1,2,6217,6,4,3,3,3,4,1,3,2
2,2,6217,1,11,3,3,3,4,1,3,2
2,2,6217,1,3,3,3,3,4,1,3,1
2,2,6217,1,8,3,3,3,4,1,3,1
1,3,6217,8,5,3,3,3,4,1,3,2
2,2,6217,1,25,3,3,3,4,1,3,2
1,2,6217,6,20,3,3,3,4,1,3,2
1,2,6217,6,4,3,3,3,4,1,3,1
2,2,6217,1,22,3,3,3,4,1,3,2
1,1,6217,8,49,3,3,3,4,1,3,2
1,2,6217,1,21,3,3,3,4,1,3,2
1,2,6217,6,2,3,3,3,4,1,3,2
1,1,6217,1,10,3,3,3,4,1,3,2
1,3,6219,6,27,2,3,3,4,2,3,1
1,3,6219,6,14,2,3,3,4,2,3,1
1,2,6219,6,15,2,3,3,4,2,3,1
1,1,6219,6,20,2,3,3,4,2,3,1
1,2,6219,6,7,2,3,3,4,2,3,1
1,2,6219,9,17,2,3,3,4,2,3,2
1,3,6219,5,13,2,3,3,4,2,3,2
1,3,6219,6,18,2,3,3,4,2,3,2
1,3,6219,2,15,2,3,3,4,2,3,2
1,3,6219,6,7,2,3,3,4,2,3,2
1,3,6219,6,15,2,3,3,4,2,3,1
1,3,6219,6,39,2,3,3,4,2,3,1
1,3,6219,6,12,2,3,3,4,2,3,1
1,2,6219,9,25,2,3,3,4,2,3,2
1,3,6219,6,7,2,3,3,4,2,3,2
1,1,6219,6,6,2,3,3,4,2,3,1
1,3,6219,8,38,2,3,3,4,2,3,2
1,3,6219,7,39,2,3,3,4,2,3,2
1,3,6219,6,4,2,3,3,4,2,3,2
1,1,6219,8,26,2,3,3,4,2,3,2
1,3,6219,6,34,2,3,3,4,2,3,2
1,3,6219,6,14,2,3,3,4,2,3,1
1,3,6219,6,14,2,3,3,4,2,3,1
1,3,6219,6,44,2,3,3,4,2,3,1
1,3,6219,6,11,2,3,3,4,2,3,1
1,3,6219,6,15,2,3,3,4,2,3,1
2,3,6219,6,14,2,3,3,4,2,3,1
1,3,6219,6,13,2,3,3,4,2,3,1
1,3,6219,7,31,2,3,3,4,2,3,2
1,3,6219,6,33,2,3,3,4,2,3,2
1,3,6219,6,11,2,3,3,4,2,3,1
1,3,6219,6,12,2,3,3,4,2,3,1
1,3,6219,6,19,2,3,3,4,2,3,1
1,3,6219,6,55,2,3,3,4,2,3,1
1,2,6219,9,9,2,3,3,4,2,3,2
1,1,6219,8,9,2,3,3,4,2,3,2
1,2,6219,9,18,2,3,3,4,2,3,2
1,2,6219,7,10,2,3,3,4,2,3,2
1,2,6219,9,21,2,3,3,4,2,3,2
1,2,6219,8,21,2,3,3,4,2,3,2
1,2,6219,8,12,2,3,3,4,2,3,1
1,2,6219,7,6,2,3,3,4,2,3,2
1,1,6219,8,6,2,3,3,4,2,3,2
3,2,6219,9,55,2,3,3,4,2,3,2
1,2,6219,9,13,2,3,3,4,2,3,1
1,2,6219,9,10,2,3,3,4,2,3,1
3,2,6219,9,41,2,3,3,4,2,3,1
1,2,6219,9,7,2,3,3,4,2,3,1
1,2,6219,9,7,2,3,3,4,2,3,1
1,2,6219,9,2,2,3,3,4,2,3,1
3,1,6219,9,57,2,3,3,4,2,3,1
1,2,6219,9,1,2,3,3,4,2,3,1
1,3,6225,6,29,2,3,3,4,3,3,1
1,2,6225,6,21,2,3,3,4,3,3,1
1,3,6225,6,39,2,3,3,4,3,3,1
1,3,6225,5,24,2,3,3,4,3,3,2
1,3,6225,6,7,2,3,3,4,3,3,2
1,3,6225,6,13,2,3,3,4,3,3,1
1,3,6225,6,29,2,3,3,4,3,3,1
1,3,6225,6,39,2,3,3,4,3,3,1
1,3,6225,6,97,2,3,3,4,3,3,1
1,3,6225,6,10,2,3,3,4,3,3,1
1,3,6225,6,20,2,3,3,4,3,3,1
1,2,6225,6,20,2,3,3,4,3,3,1
1,2,6225,6,28,2,3,3,4,3,3,1
1,3,6225,6,2,2,3,3,4,3,3,1
1,3,6225,2,2,2,3,3,4,3,3,2
1,1,6225,6,10,2,3,3,4,3,3,2
1,3,6225,6,26,2,3,3,4,3,3,1
1,3,6225,6,11,2,3,3,4,3,3,1
1,3,6225,6,24,2,3,3,4,3,3,1
1,3,6225,2,24,2,3,3,4,3,3,2
1,2,6225,9,6,2,3,3,4,3,3,2
1,3,6225,6,15,2,3,3,4,3,3,2
1,3,6225,6,44,2,3,3,4,3,3,1
1,3,6225,6,44,2,3,3,4,3,3,1
1,3,6225,6,44,2,3,3,4,3,3,1
1,3,6225,6,21,2,3,3,4,3,3,1
1,3,6225,6,11,2,3,3,4,3,3,1
1,1,6225,6,8,2,3,3,4,3,3,1
1,3,6225,6,20,2,3,3,4,3,3,1
1,2,6225,3,25,2,3,3,4,3,3,2
1,1,6225,4,10,2,3,3,4,3,3,2
1,1,6225,4,8,2,3,3,4,3,3,1
2,1,6225,4,11,2,3,3,4,3,3,1
2,1,6225,4,19,2,3,3,4,3,3,1
2,1,6225,4,13,2,3,3,4,3,3,1
1,1,6225,4,21,2,3,3,4,3,3,1
2,1,6225,4,27,2,3,3,4,3,3,1
1,2,6225,2,13,2,3,3,4,3,3,2
1,3,6225,6,7,2,3,3,4,3,3,2
2,1,6225,4,14,2,3,3,4,3,3,2
1,1,6225,3,12,2,3,3,4,3,3,2
2,2,6225,6,42,2,3,3,4,3,3,2
1,2,6225,6,4,2,3,3,4,3,3,1
1,1,6225,4,38,2,3,3,4,3,3,2
1,1,6225,4,39,2,3,3,4,3,3,1
1,1,6225,3,39,2,3,3,4,3,3,2
1,1,6225,3,10,2,3,3,4,3,3,1
1,2,6225,6,10,2,3,3,4,3,3,2
1,2,6225,6,14,2,3,3,4,3,3,1
1,2,6225,6,45,2,3,3,4,3,3,1
1,3,6225,6,57,2,3,3,4,3,3,1
1,3,6225,6,14,2,3,3,4,3,3,1
1,2,6226,9,9,4,3,3,2,1,2,2
1,2,6226,2,1,4,3,3,2,1,2,2
1,2,6226,8,13,4,3,3,2,1,2,2
1,2,6226,9,6,4,3,3,2,1,2,2
1,2,6226,9,6,4,3,3,2,1,2,1
1,2,6226,8,23,4,3,3,2,1,2,2
1,2,6226,9,23,4,3,3,2,1,2,2
1,3,6226,8,7,4,3,3,2,1,2,2
1,2,6226,9,4,4,3,3,2,1,2,2
2,2,6226,1,2,4,3,3,2,1,2,2
2,2,6226,1,18,4,3,3,2,1,2,1
1,3,6226,8,12,4,3,3,2,1,2,2
1,2,6226,8,37,4,3,3,2,1,2,1
1,3,6226,8,3,4,3,3,2,1,2,1
2,3,6226,8,56,4,3,3,2,1,2,1
1,3,6226,8,16,4,3,3,2,1,2,1
1,3,6226,8,12,4,3,3,2,1,2,1
1,2,6226,9,7,4,3,3,2,1,2,2
1,2,6226,2,2,4,3,3,2,1,2,2
1,3,6226,8,4,4,3,3,2,1,2,2
1,3,6226,8,8,4,3,3,2,1,2,1
1,3,6226,8,14,4,3,3,2,1,2,1
2,3,6226,8,12,4,3,3,2,1,2,1
2,3,6226,8,6,4,3,3,2,1,2,1
2,2,6226,1,9,4,3,3,2,1,2,2
1,3,6226,8,5,4,3,3,2,1,2,2
2,2,6226,1,71,4,3,3,2,1,2,2
1,2,6226,9,36,4,3,3,2,1,2,2
2,3,6226,8,5,4,3,3,2,1,2,2
2,3,6226,8,23,4,3,3,2,1,2,1
2,3,6226,8,8,4,3,3,2,1,2,1
2,2,6226,8,8,4,3,3,2,1,2,1
2,3,6226,9,11,4,3,3,2,1,2,2
1,2,6226,9,23,4,3,3,2,1,2,1
1,3,6226,8,57,4,3,3,2,1,2,2
1,2,6226,8,16,4,3,3,2,1,2,1
2,3,6226,8,8,4,3,3,2,1,2,1
2,3,6226,8,56,4,3,3,2,1,2,1
2,3,6226,8,18,4,3,3,2,1,2,1
1,2,6226,8,5,4,3,3,2,1,2,1
2,3,6226,8,25,4,3,3,2,1,2,1
1,2,6226,9,47,4,3,3,2,1,2,2
1,2,6226,8,29,4,3,3,2,1,2,2
1,2,6226,8,7,4,3,3,2,1,2,1
1,3,6226,9,7,4,3,3,2,1,2,2
1,1,6226,9,7,4,3,3,2,1,2,1
1,2,6226,8,21,4,3,3,2,1,2,2
1,3,6226,8,21,4,3,3,2,1,2,1
1,3,6226,8,2,4,3,3,2,1,2,1
3,2,6226,8,13,4,3,3,2,1,2,1
2,2,6226,8,12,4,3,3,2,1,2,1
2,3,6226,8,5,4,3,3,2,1,2,1
1,2,6226,8,6,4,3,3,2,1,2,1
1,2,6226,8,6,4,3,3,2,1,2,1
1,2,6226,8,7,4,3,3,2,1,2,1
1,2,6226,8,11,4,3,3,2,1,2,1
1,2,6226,8,27,4,3,3,2,1,2,1
2,2,6226,8,5,4,3,3,2,1,2,1
3,2,6226,8,7,4,3,3,2,1,2,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,6,3,4,2,5,1,3,1
1,2,6228,9,15,3,4,2,5,1,3,2
1,2,6228,1,14,3,4,2,5,1,3,2
1,2,6228,1,11,3,4,2,5,1,3,1
1,2,6228,1,10,3,4,2,5,1,3,1
1,2,6228,1,14,3,4,2,5,1,3,1
1,2,6228,9,7,3,4,2,5,1,3,2
1,2,6228,1,8,3,4,2,5,1,3,2
1,2,6228,9,13,3,4,2,5,1,3,2
1,2,6228,1,21,3,4,2,5,1,3,2
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
1,2,6228,1,7,3,4,2,5,1,3,1
